Home Ownership;Annual Income;Years in current job;Tax Liens;Number of Open Accounts;Years of Credit History;Maximum Open Credit;Number of Credit Problems;Months since last delinquent;Bankruptcies;Purpose;Term;Current Loan Amount;Current Credit Balance;Monthly Debt;Credit Score;Credit Default
Home Mortgage;-0.20734605675401982;7 years;-0.11095342154390785;8.0;31.0;662596.0;-0.3409788778582933;0.2565830811150049;0.0;debt consolidation;Short Term;368346.0;330752.0;-0.31363941727602235;-0.23144770500496747;0
Home Mortgage;-0.4865818062447231;6 years;-0.11095342154390785;17.0;12.6;590546.0;-0.3409788778582933;1.8889063510910018;0.0;debt consolidation;Long Term;347666.0;179018.0;0.029225788799575634;-0.2356194706704873;1
Home Mortgage;-0.4093469204041149;;-0.11095342154390785;8.0;27.3;1357356.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;99999999.0;638875.0;-0.5138747100391742;-0.22310417367392776;0
Rent;-0.6626200977364343;8 years;-0.11095342154390785;5.0;9.5;374946.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;202388.0;-0.5569739313458157;-0.22727593933944762;0
Home Mortgage;-0.5044342132124319;9 years;-0.11095342154390785;14.0;26.1;926486.0;-0.3409788778582933;0.1885696115326717;0.0;debt consolidation;Long Term;490534.0;169632.0;-0.8803019417707376;-0.22310417367392776;0
Rent;4.536246878191862;< 1 year;-0.11095342154390785;3.0;33.5;764654.0;-0.3409788778582933;2.3650006381673343;0.0;buy house;Short Term;161898.0;244340.0;-0.44193087369462464;-0.22240887939634113;0
Own Home;0.8810732642533541;4 years;-0.11095342154390785;10.0;22.5;1611632.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;776248.0;974301.0;1.3247179467521284;-0.2620406532187797;0
Home Mortgage;-0.6050454575438093;8 years;-0.11095342154390785;16.0;11.4;991584.0;-0.3409788778582933;-1.1036863105316592;0.0;debt consolidation;Short Term;404272.0;292885.0;-0.4749680199880425;-0.2217135851187545;1
Home Mortgage;4.160844154458789;10+ years;-0.11095342154390785;8.0;32.5;2668710.0;-0.3409788778582933;-0.08348426679666114;0.0;buy a car;Short Term;259006.0;1500430.0;3.563026533443743;-0.21754181945323464;0
Home Mortgage;-0.01134621316761304;10+ years;-0.11095342154390785;13.0;11.8;332948.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;261360.0;158156.0;-0.3764435354835603;-0.24883006194463347;0
Own Home;-0.9832854836500906;< 1 year;-0.11095342154390785;17.0;10.4;581042.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;224334.0;386403.0;-0.4350551224355884;4.245552148375412;1
Own Home;-0.6606867147033632;10+ years;-0.11095342154390785;9.0;16.7;466180.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;202246.0;151791.0;-0.3649559998434633;-0.243963002001527;0
Home Mortgage;-0.9077580010075192;9 years;-0.11095342154390785;5.0;17.6;187088.0;-0.3409788778582933;3.1131488035729995;0.0;debt consolidation;Short Term;99999999.0;105355.0;-0.9379073212214434;-0.23770535350324723;0
Rent;-0.6071294938002366;< 1 year;-0.11095342154390785;17.0;8.5;227084.0;-0.3409788778582933;0.3245965506973381;0.0;debt consolidation;Short Term;155958.0;123956.0;-0.3982446980122117;-0.23353358783772737;0
Home Mortgage;-0.4679510242896739;6 years;-0.11095342154390785;24.0;14.4;544434.0;-0.3409788778582933;-1.4437536584433253;0.0;debt consolidation;Short Term;99999999.0;288230.0;0.25587402847243973;-0.23422888211531404;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;13.0;20.7;1056440.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;87098.0;852169.0;2.583567381531525;-0.23144770500496747;0
Home Mortgage;1.7270162222689358;10+ years;-0.11095342154390785;11.0;29.8;471064.0;-0.3409788778582933;-1.7838210063549913;0.0;home improvements;Long Term;345840.0;373046.0;-0.4615519199704109;-0.23492417639290067;1
Home Mortgage;1.2800532174416712;3 years;-0.11095342154390785;11.0;18.6;1432684.0;-0.3409788778582933;0.1885696115326717;0.0;other;Short Term;265606.0;629793.0;0.06243063634321388;-0.24326770772394035;0
Home Mortgage;0.5987993414249676;2 years;-0.11095342154390785;10.0;33.5;231704.0;-0.3409788778582933;-2.055874884684324;0.0;home improvements;Short Term;160886.0;167485.0;0.8627010023949397;-0.22101829084116786;0
Rent;-0.48274014904914014;10+ years;-0.11095342154390785;13.0;11.7;329340.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;180044.0;-0.422142126168618;-0.2286665278946209;0
Rent;-0.5832760667688395;9 years;-0.11095342154390785;3.0;15.1;215380.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;107756.0;37753.0;-1.3015674823243704;4.155163892289149;1
Own Home;-0.30903698251944994;7 years;-0.11095342154390785;28.0;16.7;1740244.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;232518.0;151791.0;-0.5365982294440377;-0.22727593933944762;0
Home Mortgage;-0.8562848163608201;3 years;-0.11095342154390785;10.0;11.5;277090.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;202796.0;190000.0;-0.7878985528992999;-0.23144770500496747;0
Home Mortgage;1.3458886760483275;1 year;-0.11095342154390785;9.0;15.6;552926.0;-0.3409788778582933;-0.7636189626199932;0.0;home improvements;Short Term;778558.0;10032.0;-1.4292719843672013;-0.23770535350324723;0
Home Mortgage;0.3470075874556508;1 year;-0.11095342154390785;9.0;11.0;315436.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;149568.0;-0.6935665996503276;-0.22449476222910106;0
Home Mortgage;-0.6444663843220131;8 years;-0.11095342154390785;13.0;18.1;186560.0;-0.3409788778582933;-1.4437536584433253;0.0;debt consolidation;Short Term;87780.0;148067.0;-0.9620563012531803;-0.23770535350324723;0
Rent;1.578698123874764;3 years;-0.11095342154390785;5.0;10.9;410278.0;-0.3409788778582933;-2.1238883542666573;0.0;other;Long Term;448888.0;37924.0;-0.9915717212919699;-0.288461835767072;1
Home Mortgage;-0.2921889303741157;10+ years;-0.11095342154390785;10.0;20.0;1023440.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;441232.0;811414.0;0.2959546272751142;-0.2578688875532598;0
Rent;-0.5945248407794352;7 years;-0.11095342154390785;9.0;11.2;726440.0;-0.3409788778582933;3.181162273155333;0.0;debt consolidation;Short Term;446424.0;365769.0;0.22602320593320938;-0.2307524107273808;0
Home Mortgage;0.22598283135950928;7 years;-0.11095342154390785;15.0;16.3;1525062.0;-0.3409788778582933;0.7326773681913373;0.0;debt consolidation;Long Term;541420.0;504450.0;0.6704315190172566;-0.23353358783772737;0
Rent;-0.20734605675401982;3 years;-0.11095342154390785;20.0;9.4;441716.0;-0.3409788778582933;-1.8518344759373246;0.0;debt consolidation;Short Term;334730.0;263606.0;0.617521774572722;-0.23144770500496747;0
Home Mortgage;-0.20734605675401982;4 years;-0.11095342154390785;16.0;25.5;901384.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;306394.0;276355.0;1.4716242419451946;-0.23144770500496747;0
Home Mortgage;-0.008182495477132993;10+ years;-0.11095342154390785;12.0;20.3;1459194.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;536756.0;945155.0;0.6580216265009474;-0.23979123633600716;1
Rent;-0.20734605675401982;10+ years;-0.11095342154390785;10.0;19.1;829070.0;-0.3409788778582933;-1.9878614151019909;0.0;other;Short Term;112552.0;163970.0;0.14359804144988514;-0.23144770500496747;0
Home Mortgage;-0.007454338230911395;8 years;-0.11095342154390785;26.0;20.2;1124156.0;-0.3409788778582933;0.1205561419503385;0.0;debt consolidation;Short Term;99999999.0;501923.0;0.8434153586195943;-0.22101829084116786;0
Home Mortgage;-0.027516325807844397;10+ years;-0.11095342154390785;21.0;28.5;1017940.0;-0.3409788778582933;-0.28752467554366073;0.0;debt consolidation;Short Term;186318.0;711227.0;1.2079140259736232;-0.22449476222910106;0
Rent;-0.4262954080316866;4 years;3.5711291518158657;8.0;13.3;92422.0;3.6705373322392743;-0.08348426679666114;1.0;debt consolidation;Short Term;175230.0;24263.0;-0.28848422974296306;-0.2321429992825541;0
Home Mortgage;0.35248132123759246;7 years;-0.11095342154390785;9.0;19.7;609642.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;323266.0;0.177473693994405;-0.2251900565066877;0
Rent;-0.20734605675401982;9 years;-0.11095342154390785;18.0;15.0;660440.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;346236.0;399836.0;0.46751300625057846;-0.23144770500496747;1
Rent;0.08572468041489383;10+ years;-0.11095342154390785;2.0;15.7;51700.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;178860.0;1425.0;-1.0227641538329633;-0.23144770500496747;0
Rent;-0.5976383407287965;;-0.11095342154390785;7.0;17.2;213356.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;112332.0;175978.0;-0.21192860901735264;-0.25369712188773996;0
Home Mortgage;0.5752221119697234;3 years;-0.11095342154390785;8.0;23.8;365046.0;-0.3409788778582933;-1.3077267192786588;0.0;debt consolidation;Short Term;151470.0;87324.0;-0.45559852558758684;-0.22240887939634113;0
Rent;-0.13530870711920032;< 1 year;-0.11095342154390785;9.0;12.9;396748.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;217844.0;182970.0;0.8654680730235762;-0.22658064506186099;0
Home Mortgage;-0.2595473986469406;6 years;-0.11095342154390785;12.0;11.8;591096.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;222112.0;233301.0;-0.10007187512034905;-0.21893240800840794;0
Rent;-0.20734605675401982;< 1 year;-0.11095342154390785;5.0;11.9;428516.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;146168.0;126578.0;-0.9461246824822428;-0.23144770500496747;0
Rent;-0.6815270772676365;2 years;-0.11095342154390785;4.0;14.2;247126.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;100430.0;32661.0;-1.0656118232642744;-0.23353358783772737;0
Rent;-1.1940242342548448;5 years;-0.11095342154390785;4.0;11.4;90970.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Short Term;110990.0;41724.0;-1.2292043928542697;-0.25508771044291323;0
Rent;3.1311795905603304;8 years;-0.11095342154390785;7.0;10.3;226974.0;-0.3409788778582933;-1.9878614151019909;0.0;buy a car;Short Term;159896.0;165433.0;-1.1845958602956448;-0.2307524107273808;0
Rent;-0.20734605675401982;10+ years;-0.11095342154390785;30.0;19.2;647900.0;-0.3409788778582933;0.936717776938337;0.0;debt consolidation;Long Term;310618.0;507509.0;1.5314935882738756;-0.23144770500496747;1
Home Mortgage;0.9419873842303746;10+ years;-0.11095342154390785;12.0;15.2;322190.0;1.6647792271904904;-0.08348426679666114;1.0;debt consolidation;Short Term;529320.0;107958.0;-0.08305019822297895;-0.23283829356014074;0
Rent;-0.0559395672810461;10+ years;-0.11095342154390785;8.0;17.0;607508.0;-0.3409788778582933;0.39261002027967135;0.0;debt consolidation;Long Term;436920.0;340518.0;-0.5764272763713816;-0.243963002001527;1
Home Mortgage;1.4154653563683293;6 years;-0.11095342154390785;9.0;10.5;335280.0;1.6647792271904904;-1.7158075367726582;1.0;debt consolidation;Short Term;621544.0;139859.0;1.2607399197930478;4.217740377271947;1
Own Home;-0.20734605675401982;3 years;-0.11095342154390785;21.0;22.6;1707816.0;-0.3409788778582933;-0.4235516147083272;0.0;buy a car;Short Term;213972.0;376105.0;-0.5464087525819309;-0.23144770500496747;0
Home Mortgage;-0.09563669163540288;8 years;-0.11095342154390785;10.0;16.0;269654.0;-0.3409788778582933;-0.015470797214327927;0.0;debt consolidation;Short Term;214258.0;71022.0;0.10150502764456595;-0.22658064506186099;0
Own Home;-1.0220786886643103;2 years;-0.11095342154390785;8.0;18.1;236940.0;-0.3409788778582933;2.0249332902556683;0.0;home improvements;Short Term;99999999.0;135261.0;-0.9225626568262772;-0.24465829627911365;0
Rent;3.7851150154084445;2 years;-0.11095342154390785;24.0;22.9;2602292.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;99999999.0;1685585.0;5.285234522582091;-0.2203229965635812;0
Rent;-0.20734605675401982;6 years;-0.11095342154390785;11.0;11.5;518320.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;269588.0;163837.0;0.019834518787233503;-0.23144770500496747;0
Rent;0.3193627209697894;6 years;-0.11095342154390785;7.0;18.0;928972.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;259204.0;470953.0;0.281867722256601;-0.21823711373082127;0
Home Mortgage;-1.0144707008848224;7 years;-0.11095342154390785;12.0;16.5;398046.0;-0.3409788778582933;3.249175742737666;0.0;other;Short Term;216304.0;141284.0;-0.764168825993114;-0.2460488848342869;0
Own Home;-0.9857712618354678;10+ years;-0.11095342154390785;7.0;40.4;389598.0;-0.3409788778582933;-0.4235516147083272;0.0;debt consolidation;Short Term;227216.0;287337.0;-0.8110413254297144;-0.2460488848342869;0
Home Mortgage;-0.40271817857644243;1 year;-0.11095342154390785;7.0;10.2;108020.0;-0.3409788778582933;0.2565830811150049;0.0;debt consolidation;Short Term;180070.0;82289.0;-0.9901462606650965;-0.24952535622222013;0
Own Home;-1.2346503868198981;10+ years;-0.11095342154390785;2.0;21.2;230670.0;-0.3409788778582933;1.7528794119263356;0.0;debt consolidation;Long Term;85162.0;79496.0;-1.1503848052506842;4.315081576134077;1
Home Mortgage;-0.21050977444449986;7 years;-0.11095342154390785;9.0;23.1;623524.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;647482.0;438881.0;0.6477918502375033;-0.24187711916876709;0
Home Mortgage;-0.6365068723546943;10+ years;-0.11095342154390785;13.0;25.1;745932.0;-0.3409788778582933;3.181162273155333;0.0;debt consolidation;Short Term;99999999.0;152684.0;0.2858087016367803;-0.22588535078427432;0
Rent;-0.20734605675401982;7 years;-0.11095342154390785;11.0;17.5;204930.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;107844.0;115558.0;-0.19742245087328847;-0.23144770500496747;0
Rent;-0.20656768176667947;2 years;-0.11095342154390785;14.0;18.9;397386.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;271260.0;207632.0;0.2858087016367803;-0.3051488984291514;1
Rent;-0.6306313966438027;5 years;-0.11095342154390785;6.0;15.9;629772.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;349140.0;295336.0;-0.9442799687298185;-0.23283829356014074;1
Rent;-0.20734605675401982;10+ years;-0.11095342154390785;8.0;16.6;286308.0;-0.3409788778582933;-0.28752467554366073;0.0;debt consolidation;Short Term;433708.0;159486.0;0.4076436599218974;-0.23144770500496747;0
Home Mortgage;0.19823752939141046;10+ years;-0.11095342154390785;20.0;25.1;556336.0;-0.3409788778582933;1.616852472761669;0.0;debt consolidation;Long Term;443696.0;230622.0;0.6394906383515937;-0.2356194706704873;1
Home Mortgage;-0.3563169857827351;10+ years;-0.11095342154390785;10.0;16.5;1029226.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;222244.0;617766.0;-0.2521769090702475;-0.22449476222910106;1
Home Mortgage;-0.7130889275607589;5 years;-0.11095342154390785;7.0;19.4;191378.0;-0.3409788778582933;-0.21951120596132756;0.0;home improvements;Short Term;155584.0;37677.0;-0.5200796562973288;-0.23770535350324723;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;19.0;44.5;891990.0;-0.3409788778582933;-0.08348426679666114;0.0;other;Long Term;661826.0;486096.0;1.1431813433885507;-0.23144770500496747;1
Home Mortgage;0.048940185045423426;3 years;-0.11095342154390785;7.0;21.5;509542.0;-0.3409788778582933;0.8006908377736706;0.0;other;Short Term;140844.0;359081.0;0.3681500154949943;-0.2356194706704873;0
Own Home;-0.20734605675401982;10+ years;-0.11095342154390785;16.0;18.4;1529440.0;-0.3409788778582933;-0.08348426679666114;0.0;home improvements;Long Term;353980.0;248330.0;1.2178922503617367;-0.23144770500496747;0
Rent;-0.20734605675401982;10+ years;-0.11095342154390785;8.0;9.5;700370.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;243188.0;285494.0;-0.044898163797839036;-0.23144770500496747;0
Rent;0.502431496218123;1 year;-0.11095342154390785;6.0;15.5;60764.0;-0.3409788778582933;-0.35553814512599397;0.0;debt consolidation;Short Term;56430.0;43814.0;-0.4083067730254354;-0.2523065333325667;0
Home Mortgage;-0.20734605675401982;5 years;-0.11095342154390785;14.0;14.7;1029226.0;-0.3409788778582933;-0.08348426679666114;0.0;wedding;Short Term;165022.0;845310.0;1.1243988033638663;-0.23144770500496747;1
Home Mortgage;-0.8555315502440392;< 1 year;-0.11095342154390785;11.0;11.3;174284.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;215050.0;124925.0;-0.337285293557098;-0.22449476222910106;0
Rent;2.0819803253666853;10+ years;-0.11095342154390785;9.0;28.6;304414.0;-0.3409788778582933;-0.21951120596132756;0.0;debt consolidation;Short Term;783706.0;176396.0;-0.0843918082247421;-0.2745559502153392;0
Home Mortgage;-0.2644938461471356;8 years;-0.11095342154390785;17.0;16.5;570548.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;393096.0;284810.0;0.35909414798309297;-0.2696888902722327;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;14.0;19.3;280236.0;1.6647792271904904;2.9771218644083333;0.0;home improvements;Long Term;408980.0;98496.0;0.33595137545267845;-0.23144770500496747;1
Home Mortgage;0.08733164813069322;10+ years;3.5711291518158657;8.0;18.9;525998.0;3.6705373322392743;-0.08348426679666114;1.0;debt consolidation;Short Term;343684.0;309814.0;-0.3495274848231869;-0.2217135851187545;0
Home Mortgage;-1.3957237914582277;;-0.11095342154390785;9.0;25.5;259644.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;86636.0;91485.0;-1.2442136547489953;-0.21962770228599457;0
Home Mortgage;-0.12272916296895822;10+ years;-0.11095342154390785;9.0;13.5;399234.0;1.6647792271904904;-1.7838210063549913;1.0;buy a car;Short Term;109780.0;124811.0;-1.096468853304827;-0.23631476494807396;0
Own Home;-0.14035559010163276;6 years;-0.11095342154390785;8.0;9.9;354134.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Short Term;370260.0;207347.0;-0.12162148577366984;-0.2745559502153392;1
Home Mortgage;-0.465138830787025;10+ years;-0.11095342154390785;9.0;19.1;458194.0;-0.3409788778582933;-0.28752467554366073;0.0;debt consolidation;Short Term;268334.0;336756.0;0.10469135139875346;-0.24187711916876709;0
Home Mortgage;-0.84006448597947;10+ years;-0.11095342154390785;8.0;19.3;230538.0;1.6647792271904904;-0.8996459017846596;1.0;debt consolidation;Short Term;99999999.0;106533.0;-0.0322367194061992;-0.2286665278946209;0
Home Mortgage;-0.20734605675401982;10+ years;-0.11095342154390785;18.0;20.1;1009118.0;-0.3409788778582933;-0.08348426679666114;0.0;debt consolidation;Long Term;643764.0;702449.0;1.6965954691158547;-0.23144770500496747;1
